question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
1,local,1,character,,Who played along the bank of a river?,explicit,a pink-faced monkey and a yellow crab,,,,,,
2,local,1,action,,What did the crab find?,explicit,a rice-dumpling,,,,,,
3,local,1,action,,What did the monkey find?,explicit,a persimmon-seed,,,,,,
4,local,2,causal relationship,,Why did the monkey propose an exchange?,explicit,He felt envious of the crab's nice dumpling.,,,,,,
5,local,2,causal relationship,,Why did the monkey not want the persimmon-seed?,explicit,He had no use for the seed.,The persimmon-seed was as hard and uneatable as a stone.,,,,,
6,local,2,outcome resolution,,What happened because the crab did not want to give up the dumpling?,explicit,He would not consent to the monkey's proposition.,,,,,,
7,local,1,feeling,,How did the crab feel when he found the rice-dumpling?,implicit,excited,happy,,,,,
8,local,2,feeling,,How did the monkey feel when the crab found the dumpling?,explicit,envious,,,,,,
9,local,3,action,,What did the Monkey do to persuade the crab?,implicit,told the crab he could plant it and have persimmons for years,told the crab of how great the persimmon seed was,,,,,
10,summary,"2,3",causal relationship,,Why did the monkey try to persuade the crab?,implicit,He wanted the rice-dumpling.,He did not want the persimmon-seed.,,,,,
11,local,4,causal relationship,,Why could the crab not resist the monkey's persuasion?,implicit,He was simple-minded.,,,,,,
12,local,4,outcome resolution,,What happened because the monkey feared the crab's scissor-like claws?,explicit,gave up the persimmon-seed to the crab,,,,,,
13,local,4,action,,What did the crab do when he reached home?,explicit,put the persimmon-seed in the ground,,,,,,
14,summary,"2,5",feeling,prediction,How will the monkey feel when he sees the crab's persimmon tree?,implicit,jealous,envious,,,,,
15,local,5,action,,What happened each year?,explicit,The tree grew bigger.,,,,,,
16,local,5,feeling,,How did the crab feel to see his persimmon tree?,explicit,delighted,,,,,,
17,local,6,outcome resolution,,What happened because the crab did not have legs for climbing trees?,implicit,He could not reach the persimmons.,He could not climb the persimmon tree.,,,,,
18,local,6,causal relationship,,Why did the crab think the monkey could help him?,explicit,The monkey could climb trees better than any one else in the world.,,,,,,
19,summary,"2,6",action,prediction,What will the monkey try to do when he hears the crab's persimmon tree?,implicit,try to steal some,try to trick the crab,,,,,
20,local,7,action,,What was the monkey doing when the crab found him?,explicit,taking an afternoon nap,,,,,,
21,local,7,action,,What did the monkey devise?,explicit,a cunning plan which would give him all the persimmons for himself,,,,,,
22,summary,"7,8",causal relationship,,Why did the monkey agree to help the crab?,implicit,He wanted to trick the crab.,He wanted to steal the persimmons for himself.,,,,,
23,local,8,action,,What did the monkey do when he saw the tree?,explicit,climbed the tree and began to pluck and eat one persimmon after another,,,,,,
24,local,8,causal relationship,,Why did the monkey take all the best persimmons for himself?,implicit,He was greedy.,He was mean.,,,,,
25,local,9,feeling,,How did the crab feel when he saw the monkey taking the persimmons?,implicit,upset,sad,betrayed,,,,
26,local,9,action,,What did the crab do because he was so disappointed?,explicit,ran round and round the tree calling to the monkey to remember his promise,,,,,,
27,local,9,causal relationship,,Why did the monkey throw persimmons at the crab?,implicit,He was annoyed with the crab.,He wanted to crab to stop bugging him.,He was trying to hurt the crab.,,,,
28,local,10,causal relationship,,Why did the crab run away after he saw he killed the crab?,implicit,He was a coward.,He was afraid of being caught.,,,,,
29,local,10,action,,How did the crab's son feel when he saw his father had died?,implicit,sad,upset,devastated,,,,
30,local,11,action,,What was the crab's son determined to do?,explicit,avenge his father's death,,,,,,
31,local,11,action,,How did the crab's son know it was the monkey who killed his father?,explicit,remembered that his father told him the story of the rice-dumpling and the persimmon-seed,knew that monkeys liked persimmons above all other fruit,,,,,
32,local,12,action,,What did the young crab do because the monkey would be hard to overcome?,explicit,asked some of his friends to help him,,,,,,
33,local,12,causal relationship,,Why did the young crab ask friends for help?,explicit,He knew it would be quite out of his power to kill him alone.,,,,,,
34,local,13,character,,Who did the young crab ask for help?,explicit,the mortar,the bee,the chestnut,,,,
35,local,13,character,,"What did the mortar, the bee, and the chestnut have in common?",implicit,They all agreed to help the young crab avenge his father.,They were all friends of his father.,,,,,
36,local,13,causal relationship,,Why did the young crab call on the mortar?,explicit,He was his father's old friend.,,,,,,
37,local,13,feeling,,How did the mortar feel when he heard the young crab's story?,explicit,verry sorry,,,,,,
38,local,13,causal relationship,,Why must the young crab be careful?,explicit,The monkey was a strong and cunning enemy.,,,,,,
39,local,13,causal relationship,,"Why did the mortar, the bee, and the chestnut agree to help the young crab?",implicit,They did not like what the monkey had done.,They felt bad for the young crab.,,,,,
40,local,14,causal relationship,,Why did the monkey think it was okay to steal from and kill the crab?,implicit,He was wicked.,He was evil.,,,,,
41,local,14,action,,What could the monkey not banish?,explicit,the fear of the consequences should his evil deeds be discovered,,,,,,
42,local,14,causal relationship,,Why did the monkey think he would not be found?,explicit,He had escaped unseen.,,,,,,
43,local,14,action,,What did the monkey do because the crab's family would seek revenge?,explicit,would not go out and kept himself at home for several days,,,,,,
44,local,14,outcome resolution,,What happened because the monkey was accustomed to the free life of the woods?,implicit,He was bored.,He decided to go outside again.,,,,,
45,local,15,setting,,Where did the monkey go?,explicit,the crab settlement,,,,,,
46,local,15,causal relationship,,Why did the monkey go to the crab settlement?,implicit,He wanted to find out what the crabs were saying about their chief's death.,,,,,,
47,local,15,causal relationship,,Why would the other crabs be speaking about the crab's death?,explicit,The old crab had been the chief of the tribe.,,,,,,
48,summary,"15,16",outcome resolution,,What happened because the young crab pretended to not know who killed his father?,explicit,The monkey thought he had gotten away with it.,The monkey thought he was in the clear.,The monkey thought he had nothing to fear.,,,,
49,local,17,feeling,,How did the monkey feel when he saw the messenger?,explicit,surprised,,,,,,
50,summary,"16,17",causal relationship,,Why did the young crab invite the monkey to his father's festival?,implicit,He was trying to trick the monkey.,He wanted to trap the monkey.,,,,,
51,local,18,causal relationship,,Why did the monkey rejoice at these words?,explicit,All his fears of being suspected were not at rest.,,,,,,
52,local,18,causal relationship,,Why did the monkey use false tears?,implicit,He was not really sad.,He was pretending to be sad.,,,,,
53,local,20,action,,What was exchanged between the young chief mourner and monkey?,explicit,expressions of condolence and thanks,,,,,,
54,local,20,action,,What did they do after they exchanged condolence and thanks?,explicit,sat down to a luxurious feast and entertained the monkey as the guest of honor,,,,,,
55,local,21,setting,,Where did the monkey go after the feast was over?,explicit,the tea-ceremony room,,,,,,
56,local,21,character,,Who was hidden in the fireplace?,explicit,the chestnut,,,,,,
57,local,21,causal relationship,,Why did the monkey run out of the room?,explicit,He was taken by surprise.,,,,,,
58,local,22,action,,What did the bee do?,explicit,flew out and stung him on the cheek,,,,,,
59,local,23,action,,Where did the stone hide?,explicit,with several other stones on the top of the crab's gate,,,,,,
60,summary,"2,3,13",character,,What characteristics did the monkey have?,implicit,greed,cunning,strong,,,,
