question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
1,local,1,setting,,Where did Daniel sleep?,explicit,under the walls of the Pooka's tower,,,,,,
2,local,1,setting,,Where did Daniel live?,explicit,"at the bottom of Hungry Hill, just at the right-hand side of the road as you go towards Bantry",,,,,,
3,local,3,character,,Who did the young master dance with?,explicit,Peggy Barry,,,,,,
4,local,3,causal relationship,,Why did Daniel step to Molly Cronohan's?,explicit,to speak a word about the bracket heifer that was bewitched,,,,,,
5,local,4,setting,,Where did Daniel walk to?,explicit,a big bog,,,,,,
6,local,4,action,,What did the Daniel sing?,explicit,the ULLAGONE,,,,,,
7,local,4,character,,Who looked at Daniel full in the face?,explicit,an eagle,,,,,,
8,local,4,outcome resolution,,What happened after Daniel sang the Ullagone?,explicit,The moon grew black.,,,,,,
9,local,5,action,,What did Daniel wonder?,explicit,how an eagle came to speak like a Christian,,,,,,
10,local,5,action,,What did Daniel wish?,explicit,He was safe home again.,,,,,,
11,local,6,action,,What did the eagle tell Daniel to do to get off the island?,explicit,get up on the eagle's back and grip him well,,,,,,
12,local,6,causal relationship,,Why did the eagle decide to help Daniel?,explicit,"Daniel was a decent sober man who tended mass well, and never flung stones at the eagle nor cries out after one in the field",,,,,,
13,local,6,action,,How did the eagle swear to not make game out of Daniel?,explicit,put his right foot on his breast,,,,,,
14,local,7,causal relationship,,Why did the eagle tell Daniel to be quiet?,explicit,Daniel asked the eagle every minute to fly down.,,,,,,
15,local,7,action,,What did the eagle see that made him keep flying?,explicit,two men and a gun,,,,,,
16,local,8,action,,What did the eagle tell Daniel to do until he rests himself?,explicit,sit down on the moon,catch fast hold of the reaping-hook that stuck out of the side of the moon,,,,,
17,local,9,outcome resolution,prediction,What will happen if the eagle gives Daniel a shake and slap of his wing?,explicit,The eagle will send Daniel down to the ground.,,,,,,
18,local,9,action,,What did the eagle say Daniel robbed?,explicit,the eagle's nest last year,,,,,,
19,local,10,action,,What did the eagle do when Daniel cursed at him?,explicit,"spreaded out his great big wings, burst out a laughing, and flew away like lightning",,,,,,
20,local,10,outcome resolution,,What happened after the eagle left?,explicit,"a door opened right in the middle of the moon, creaking on its hinges as if it had not been opened for a month before",,,,,,
21,local,10,action,,How did Daniel recognize the man in the moon?,explicit,by his bush,,,,,,
22,local,11,action,,What did the man on the moon tell Daniel not to do?,explicit,stay here,hold on hard by the reaping-hook,,,,,
23,local,11,causal relationship,,Why did Daniel think the moon and all would fall?,explicit,The man on the moon gave the door such a great bang after him.,,,,,,
24,local,12,action,,What did the man do with the kitchen cleaver?,explicit,gave two bangs to the handle of the reaping-hook that was holding Daniel up,,,,,,
25,local,12,outcome resolution,,What happened to Daniel after the man broke the reaping-hook?,explicit,fell down with a bit of the handle in my hand,tumbled over and over,"rolled and rolled, at the rate of a fox-hunt",,,,
26,summary,"11,12",causal relationship,,Why was Daniel preparing himself after the man slammed the door?,explicit,to try strength with the man,,,,,,
27,local,13,causal relationship,,Why did Daniel agree to the gander's help?,explicit,There was no help.,,,,,,
28,local,13,action,,How did the gander plan to help Daniel?,explicit,put out Daniel's hand and catch the gander by the leg,,,,,,
29,local,14,setting,,Where were the geese flying to?,explicit,Arabia,,,,,,
30,local,14,action,,What did Daniel want the goose to do to him?,explicit,drop him on the ship,,,,,,
31,local,15,outcome resolution,,What happened to Daniel after he made a request to the goose?,explicit,He came down plump into the very bottom of the salt sea.,,,,,,
32,local,15,character,,Who woke up Daniel?,explicit,Judy,,,,,,
33,local,15,action,,How did Judy wake Daniel up?,explicit,"with a tub full of water, she splashed all over him",,,,,,
34,local,15,action,,What did Daniel say he was fairly bothered with?,explicit,"eagles, and men of the moons, and flying ganders, and whales",,,,,,
35,local,3,causal relationship,,Why was Daniel blessing himself?,implicit,He did not drown.,He arrived at land.,He survived.,,,,
36,local,3,feeling,prediction,How will Daniel feel approaching the shore?,implicit,lucky,thankful,happy,,,,
37,local,6,causal relationship,,Why did Daniel accept the eagle's offer?,implicit,The eagle placed his right  foot on his breast.,Daniel wanted to go home.,Daniel did not want to stay at the bog.,,,,
38,local,7,causal relationship,,Why did the eagle refuse to drop Daniel off at his cabin?,implicit,The eagle wanted to play a trick.,The eagle saw two men with a gun.,The eagle did not want to drop Daniel home.,,,,
39,summary,"7,8",feeling,prediction,How will Daniel feel when the eagle complains about flying for so long?,implicit,annoyed,angry,upset,,,,
40,summary,"7,8,9,10",causal relationship,,Why was Daniel angry at the eagle?,implicit,The eagle did not drop him off at his cabin.,The eagle blamed Daniel for his misfortunes.,The eagle wasted his time.,,,,
41,local,11,causal relationship,,Why did Daniel continue to hold the reaping-hook?,implicit,The man on the moon did not want to help Daniel.,Daniel wanted to spite the man on the moon.,The eagle told him to hold it.,,,,
42,summary,"11,12",causal relationship,,Why did the man go back to the moon?,implicit,to get a cleaver,to get rid of Daniel,to get away from Daniel,,,,
43,summary,"13,14",outcome resolution,prediction,What will happen if Daniel accepts someone else's help?,implicit,Daniel will be told to be quiet.,Daniel will not be dropped home.,Daniel will be tricked.,,,,
