question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
1,local,1,character,,Who was seeking a wife?,explicit,a young man,,,,,,
2,local,1,character,,Who did the young man marry?,explicit,daughter of a farmer,,,,,,
3,local,2,causal relationship,,Why was the young woman sent home?,explicit,"to bring the family food, and also to give the horses their dinner",,,,,,
4,local,2,feeling,,How did the young woman feel after the pack-saddle almost fell on her?,implicit,scared,surprised,startled,,,,
5,summary,"2, 3",causal relationship,,Why did the other family members grow hungrier and hungrier?,implicit,The young woman did not come back with their dinner.,The young woman was late.,,,,,
6,local,3,setting,,Where did the mother find the young woman?,explicit,the stable,,,,,,
7,summary,"2, 3",causal relationship,,Why wasn't the young woman in the kitchen or the dairy?,implicit,She got the horses' dinner.,She planned to get food for the horses.,,,,,
8,local,4,causal relationship,,Why was the young woman crying?,implicit,She was scared after the pack-saddle almost fell on her.,She feared death after the pack-saddle fell over her head.,,,,,
9,local,4,action,,What did the young woman and mother do together in the stable?,explicit,wrung their hands and let their tears flow,,,,,,
10,summary,"4, 5",prediction,feeling,How will the old farmer feel after the young woman and mother did not come back?,explicit,cross,,,,,,
11,local,5,outcome resolution,,What happened after the old farmer found the young woman and the mother in the stable?,implicit,He started crying with them.,He began to feel sad too.,,,,,
12,local,6,causal relationship,,Why did the young man go in the stable?,implicit,No one came back.,He was hungry.,,,,,
13,local,6,character,,How was the young man different from the old farmer and his wife?,implicit,He did not care that his wife almost got hurt.,He did not cry with them.,,,,,
14,local,7,causal relationship,,Why did the young man leave his home?,implicit,He wanted to find people as silly as his family.,His family was too silly the night before.,,,,,
15,local,7,setting,,Where did the young man go to after he left his home?,explicit,to the town,,,,,,
16,local,7,action,,What did the young man do after he got up the next morning?,implicit,left his home,decided to live somewhere else,,,,,
17,local,8,action,,What did the young man offer to the women?,explicit,a gold ring,,,,,,
18,local,8,action,,What did the women need to do to receive the gold ring?,explicit,make her husband believe the most impossible thing,,,,,,
19,summary,"8, 9",causal relationship,,Why did the woman say her husband was sick?,implicit,She needed to make her husband the silliest thing.,She wanted the gold ring.,,,,,
20,local,9,action,,What did the woman tell her husband to do?,explicit,take off his clothes and lie down,,,,,,
21,local,10,action,,How did the first woman make her husband believe the most impossible thing?,implicit,said her husband was dead,told her husband that he was dead,,,,,
22,local,10,action,,What did the first woman tell her husband to do after he laid down?,explicit,shut his eyes and stir neither hand nor foot,,,,,,
23,local,11,action,,How did the second woman make her husband believe the most impossible thing?,implicit,She told him that he was not her husband.,She convinced him that he was not her husband.,,,,,
24,local,11,setting,,Where did the second husband go after his wife said he was not her husband?,explicit,in the wood,,,,,,
25,local,12,character,,How was the third wife different from the other wives?,implicit,She did not do anything to trick her husband when he came back.,She did her usual tasks.,,,,,
26,local,12,causal relationship,,Why did the boy knock on the third husband's door?,explicit,bided him attend the burial of the man who was dead,,,,,,
27,summary,"12, 13",causal relationship,,Why did the third wife stop her husband from going to the funeral on time?,implicit,She wanted to rush him to go to the funeral.,She wanted to make him to believe the most impossible thing.,,,,,
28,local,13,action,,How did the third woman trick her husband to believe the most impossible thing?,implicit,She convinced her husband that he already wore clothes for the funeral.,She rushed her husband to go to the funeral without wearing any clothes.,,,,,
29,summary,"13, 14",prediction,action,What will the third husband do after his wife told him that he already had clothes on?,implicit,rush to the funeral,hurry to the funeral,,,,,
30,local,14,feeling,,How did the mourners feel after they saw a man coming towards them with only his nightshirt on?,implicit,startled,afraid,scared,,,,
31,local,14,character,,Who came out of the wood and spoke to the third husband?,explicit,a man,,,,,,
32,summary,"15, 16",prediction,feeling,How will the two men feel after they hear the man from the coffin talk?,explicit,terrified,,,,,,
33,summary,"15, 16",causal relationship,,Why were the two men scared after they heard the man from the coffin talk?,implicit,The man from the coffin was alive.,They did not know the man's wife tricked him.,,,,,
34,local,16,outcome resolution,,What happened after the two men ran straight home?,explicit,"The man in the coffin got up and followed them, and it was his wife that gained the gold ring.",,,,,,
