document_id,text
the-seal-catcher-and-the-merman,"Once upon a time there was a man who lived not very far from John of Groat's house, which, as everyone knows, is in the very north of Scotland."
the-seal-catcher-and-the-merman,"He lived in a little cottage by the sea-shore, and made his living by catching seals and selling their fur, which is very valuable."
the-seal-catcher-and-the-merman,He earned a good deal of money in this way.
the-seal-catcher-and-the-merman,"These creatures used to come out of the sea in large numbers, and lie on the rocks near his house basking in the sunshine."
the-seal-catcher-and-the-merman,It was not difficult to creep up behind them and kill them.
the-seal-catcher-and-the-merman,"Some of those seals were larger than others, and the country people used to call them ""Roane."""
the-seal-catcher-and-the-merman,"They used to whisper that they were not seals at all, but Mermen and Merwomen."
the-seal-catcher-and-the-merman,"They came from a country of their own, far down under the ocean, who assumed this strange disguise in order that they might pass through the water, and come up to breathe the air of this earth of ours."
the-seal-catcher-and-the-merman,"But the seal catcher only laughed at them, and said that those seals were most worth killing."
the-seal-catcher-and-the-merman,Their skins were so big that he got an extra price for them.
the-seal-catcher-and-the-merman,"Now it chanced one day, when he was pursuing his calling, that he stabbed a seal with his hunting-knife."
the-seal-catcher-and-the-merman,"Whether the stroke had not been sure enough or not, I cannot say, but with a loud cry of pain the creature slipped off the rock into the sea, and disappeared under the water, carrying the knife along with it."
the-seal-catcher-and-the-merman,"The seal catcher, much annoyed at his clumsiness, and also at the loss of his knife, went home to dinner in a very downcast frame of mind."
the-seal-catcher-and-the-merman,"On his way he met a horseman, who was so tall and so strange-looking and who rode on such a gigantic horse, that he stopped and looked at him in astonishment."
the-seal-catcher-and-the-merman,"He wondered who he was, and from what country he came."
the-seal-catcher-and-the-merman,"The stranger stopped also, and asked him his trade."
the-seal-catcher-and-the-merman,"On hearing that he was a seal catcher, he immediately ordered a great number of seal skins."
the-seal-catcher-and-the-merman,"The seal catcher was delighted, for such an order meant a large sum of money to him."
the-seal-catcher-and-the-merman,But his face fell when the horseman added that it was absolutely necessary that the skins should be delivered that evening.
the-seal-catcher-and-the-merman,"""I cannot do it,"" he said in a disappointed voice, ""for the seals will not come back to the rocks again until to-morrow morning."""
the-seal-catcher-and-the-merman,"""I can take you to a place where there are any number of seals,"" answered the stranger, ""if you will mount behind me on my horse and come with me."""
the-seal-catcher-and-the-merman,"The seal catcher agreed to this, and climbed up behind the rider, who shook his bridle rein."
the-seal-catcher-and-the-merman,Off the great horse galloped at such a pace that he had much ado to keep his seat.
the-seal-catcher-and-the-merman,"On and on they went, flying like the wind, until at last they came to the edge of a huge precipice, the face of which went sheer down to the sea."
the-seal-catcher-and-the-merman,Here the mysterious horseman pulled up his steed with a jerk.
the-seal-catcher-and-the-merman,"""Get off now,"" he said shortly."
the-seal-catcher-and-the-merman,The seal catcher did as he was bid.
