document_id,text
the-celestial-sisters,"Waupee, or the White Hawk, lived in a remote part of the forest, where animals abounded."
the-celestial-sisters,"Every day he returned from the chase with a large spoil, for he was one of the most skillful and lucky hunters of his tribe."
the-celestial-sisters,His form was like the cedar.
the-celestial-sisters,The fire of youth beamed from his eye.
the-celestial-sisters,"There was no forest too gloomy for him to penetrate, and no track made by bird or beast of any kind which he could not readily follow."
the-celestial-sisters,One day he had gone beyond any point which he had ever before visited.
the-celestial-sisters,"He traveled through an open wood, which enabled him to see a great distance."
the-celestial-sisters,"At length he beheld a light breaking through the foliage of the distant trees, which made him sure that he was on the borders of a prairie."
the-celestial-sisters,"It was a wide plain, covered with long blue grass, and enameled with flowers of a thousand lovely tints."
the-celestial-sisters,"After walking for some time without a path, musing upon the open country, and enjoying the fragrant breeze, he suddenly came to a ring worn among the grass and the flowers."
the-celestial-sisters,It was as if it had been made by footsteps moving lightly round and round.
the-celestial-sisters,But it was strange-so strange as to cause the White Hawk to pause and gaze long and fixedly upon the ground.
the-celestial-sisters,There was no path which led to this flowery circle.
the-celestial-sisters,"There was not even a crushed leaf nor a broken twig, nor the least trace of a footstep, approaching or retiring, to be found."
the-celestial-sisters,"He thought he would hide himself and lie in wait to discover, if he could, what this strange circle meant."
the-celestial-sisters,Presently he heard the faint sounds of music in the air.
the-celestial-sisters,"He looked up in the direction they came from, and as the magic notes died away he saw a small object, like a little summer cloud that approaches the earth, floating down from above."
the-celestial-sisters,"At first it was very small, and seemed as if it could have been blown away by the first breeze that came along."
the-celestial-sisters,"But it rapidly grew as he gazed upon it, and the music every moment came clearer and more sweetly to his ear."
the-celestial-sisters,"As it neared the earth it appeared as a basket, and it was filled with twelve sisters, of the most lovely forms and enchanting beauty."
the-celestial-sisters,As soon as the basket touched the ground they leaped out.
the-celestial-sisters,"They began straightway to dance, in the most joyous manner, around the magic ring, striking, as they did so, a shining ball, which uttered the most ravishing melodies, and kept time as they danced."
the-celestial-sisters,"The White Hawk, from his concealment, entranced, gazed upon their graceful forms and movements."
the-celestial-sisters,"He admired them all, but he was most pleased with the youngest."
the-celestial-sisters,"He longed to be at her side, to embrace her, to call her his own."
