document_id,text
brave-tin-soldier,"There were once five-and-twenty tin soldiers, who were all brothers, for they had been made out of the same old tin spoon."
brave-tin-soldier,"They shouldered arms and looked straight before them, and wore a splendid uniform, red and blue."
brave-tin-soldier,"The first thing in the world they ever heard were the words, ""Tin soldiers!"""
brave-tin-soldier,"uttered by a little boy, who clapped his hands with delight when the lid of the box, in which they lay, was taken off."
brave-tin-soldier,"They were given him for a birthday present, and he stood at the table to set them up."
brave-tin-soldier,"The soldiers were all exactly alike, excepting one, who had only one leg; he had been left to the last, and then there was not enough of the melted tin to finish him, so they made him to stand firmly on one leg, and this caused him to be very remarkable."
brave-tin-soldier,"The table on which the tin soldiers stood, was covered with other playthings, but the most attractive to the eye was a pretty little paper castle."
brave-tin-soldier,Through the small windows the rooms could be seen.
brave-tin-soldier,"In front of the castle a number of little trees surrounded a piece of looking-glass, which was intended to represent a transparent lake."
brave-tin-soldier,"Swans, made of wax, swam on the lake, and were reflected in it."
brave-tin-soldier,"All this was very pretty, but the prettiest of all was a tiny little lady, who stood at the open door of the castle; she, also, was made of paper, and she wore a dress of clear muslin, with a narrow blue ribbon over her shoulders just like a scarf."
brave-tin-soldier,"In front of these was fixed a glittering tinsel rose, as large as her whole face."
brave-tin-soldier,"The little lady was a dancer, and she stretched out both her arms, and raised one of her legs so high, that the tin soldier could not see it at all, and he thought that she, like himself, had only one leg."
brave-tin-soldier,"""That is the wife for me,"" he thought; ""but she is too grand, and lives in a castle, while I have only a box to live in, five-and-twenty of us altogether, that is no place for her. Still I must try and make her acquaintance."""
brave-tin-soldier,"Then he laid himself at full length on the table behind a snuff-box that stood upon it, so that he could peep at the little delicate lady, who continued to stand on one leg without losing her balance."
brave-tin-soldier,"When evening came, the other tin soldiers were all placed in the box, and the people of the house went to bed."
brave-tin-soldier,"Then the playthings began to have their own games together, to pay visits, to have sham fights, and to give balls."
brave-tin-soldier,"The tin soldiers rattled in their box; they wanted to get out and join the amusements, but they could not open the lid."
brave-tin-soldier,"The nut-crackers played at leap-frog, and the pencil jumped about the table."
brave-tin-soldier,"There was such a noise that the canary woke up and began to talk, and in poetry too."
brave-tin-soldier,Only the tin soldier and the dancer remained in their places.
brave-tin-soldier,"She stood on tiptoe, with her legs stretched out, as firmly as he did on his one leg."
brave-tin-soldier,He never took his eyes from her for even a moment.
brave-tin-soldier,"The clock struck twelve, and, with a bounce, up sprang the lid of the snuff-box; but, instead of snuff, there jumped up a little black goblin; for the snuff-box was a toy puzzle."
brave-tin-soldier,"""Tin soldier,"" said the goblin, ""don't wish for what does not belong to you."""
brave-tin-soldier,But the tin soldier pretended not to hear.
brave-tin-soldier,"""Very well; wait till to-morrow, then,"" said the goblin."
brave-tin-soldier,"When the children came in the next morning, they placed the tin soldier in the window."
brave-tin-soldier,"Now, whether it was the goblin who did it, or the draught, is not known, but the window flew open, and out fell the tin soldier, heels over head, from the third story, into the street beneath."
brave-tin-soldier,"It was a terrible fall; for he came head downwards his helmet and his bayonet stuck in between the flagstones, and his one leg up in the air."
brave-tin-soldier,"The servant maid and the little boy went down stairs directly to look for him; but he was nowhere to be seen, although once they nearly trod upon him."
brave-tin-soldier,"If he had called out, ""Here I am,"" it would have been all right, but he was too proud to cry out for help while he wore a uniform."
brave-tin-soldier,"Presently it began to rain, and the drops fell faster and faster, till there was a heavy shower."
brave-tin-soldier,"When it was over, two boys happened to pass by, and one of them said, ""Look, there is a tin soldier. He ought to have a boat to sail in."""
brave-tin-soldier,"So they made a boat out of a newspaper, and placed the tin soldier in it, and sent him sailing down the gutter, while the two boys ran by the side of it, and clapped their hands."
brave-tin-soldier,"Good gracious, what large waves arose in that gutter!"
brave-tin-soldier,and how fast the stream rolled on!
brave-tin-soldier,for the rain had been very heavy.
brave-tin-soldier,"The paper boat rocked up and down, and turned itself round sometimes so quickly that the tin soldier trembled; yet he remained firm; his countenance did not change; he looked straight before him, and shouldered his musket."
brave-tin-soldier,"Suddenly the boat shot under a bridge which formed a part of a drain, and then it was as dark as the tin soldier's box."
brave-tin-soldier,"""Where am I going now?"" thought he."
brave-tin-soldier,"""This is the black goblin's fault, I am sure. Ah, well, if the little lady were only here with me in the boat, I should not care for any darkness."""
