document_id,text
the-enchanted-moccasins,"A long, long time ago, a little boy was living with his sister entirely alone in an uninhabited country, far out in the north-west."
the-enchanted-moccasins,"He was called the Boy that carries the Ball on his Back, from an idea that he possessed supernatural powers."
the-enchanted-moccasins,"This boy was in the habit of meditating alone, and asking within himself, whether there were other beings similar to themselves on the earth."
the-enchanted-moccasins,"When he grew up to manhood, he inquired of his sister whether she knew of any human beings beside themselves."
the-enchanted-moccasins,"She replied that she did; and that there was, at a great distance, a large village."
the-enchanted-moccasins,"As soon as he heard this, he said to his sister, ""I am now a young man and very much in want of a companion;"" and he asked his sister to make him several pairs of moccasins."
the-enchanted-moccasins,"She complied with his request; and as soon as he received the moccasins, he took up his war-club and set out in quest of the distant village."
the-enchanted-moccasins,"He traveled on till he came to a small wigwam, and on looking into it he discovered a very old woman sitting alone by the fire."
the-enchanted-moccasins,"As soon as she saw the stranger, she invited him in, and thus addressed him: ""My poor grandchild, I suppose you are one of those who seek for the distant village, from which no person has ever yet returned. Unless your guardian is more powerful than the guardians of those who have gone before you, you will share a similar fate to theirs. Be careful to provide yourself with the invisible bones they use in the medicine-dance, for without these you can not succeed."""
the-enchanted-moccasins,"After she had thus spoken, she gave him the following directions for his journey: ""When you come near to the village which you seek, you will see in the center a large lodge, in which the chief of the village, who has two daughters, resides. Before the door there is a great tree, which is smooth and without bark. On this tree, about the height of a man from the ground, is hung a small lodge, in which these two false daughters dwell. It is here that so many have been destroyed, and among them your two elder brothers. Be wise, my grandchild, and abide strictly by my directions."""
the-enchanted-moccasins,The old woman then gave to the young man the bones which were to secure his success; and she informed him with great care how he was to proceed.
the-enchanted-moccasins,"Placing them in his bosom, Onwee Bahmondang, or the Wearer of the Ball, continued his journey, and kept eagerly on until he arrived at the village of which he was in search; and as he was gazing around him, he saw both the tree and the lodge which the old woman had mentioned."
the-enchanted-moccasins,"He at once bent his steps for the tree, and approaching, he endeavored to reach the suspended lodge."
the-enchanted-moccasins,"But all his efforts were in vain; for as often as he attempted to reach it, the tree began to tremble, and it soon shot up so that the lodge could hardly be perceived."
the-enchanted-moccasins,"He bethought him of his guardian, and invoking his aid, and changing himself into a squirrel, he mounted nimbly up again, in the hope that the lodge would not now escape him."
the-enchanted-moccasins,"Away shot the lodge, climb as briskly as he might."
the-enchanted-moccasins,"Panting, and out of breath, he remembered the instructions of the old woman, and drawing from his bosom one of the bones, he thrust it into the trunk of the tree, and rested himself to be ready to start again."
the-enchanted-moccasins,"As often as he wearied of climbing, for even a squirrel can not climb forever, he repeated the little ceremony of the bones; but whenever he came near the lodge and put forth his hand to touch it, the tree would shoot up as before, and carry the lodge up far beyond his reach."
the-enchanted-moccasins,"At length the bones being all gone, and the lodge well-nigh out of sight, he began to despair, for the earth, too, had long since vanished entirely from his view."
the-enchanted-moccasins,"Summoning his whole heart, he resolved to try once more."
the-enchanted-moccasins,"On and up he went, and, as soon as he put forth his hand to touch it, the tree again shook, and away went the lodge."
the-enchanted-moccasins,"One more endeavor, brave Onwee, and in he goes; for having now reached the arch of heaven, the fly-away lodge could go no higher."
the-enchanted-moccasins,"Onwee entered the lodge with a fearless step, and he beheld the two wicked sisters sitting opposite each other."
the-enchanted-moccasins,He asked their names.
the-enchanted-moccasins,"The one on his left hand called herself Azhabee, and the one on the right, Negahnabee."
the-enchanted-moccasins,"After talking with them a little while, he discovered that whenever he addressed the one on his left hand, the tree would tremble as before and settle down to its former place; but when he addressed the one on his right hand, it would again shoot upward."
the-enchanted-moccasins,"When he thus perceived that by addressing the one on his left hand that the tree would descend, he continued to do so until it had again settled down to its place near the earth."
the-enchanted-moccasins,"Then seizing his war-club, he said to the sisters: ""You who have caused the death of so many of my brethren I will now put an end to, and thus have revenge for those you have destroyed."""
the-enchanted-moccasins,"As he spoke this he raised the club, and with one blow laid the two wicked women dead at his feet."
the-enchanted-moccasins,"Onwee then descended, and learning that these sisters had a brother living with their father, who had shared all together in the spoils of all such as the wicked sisters had betrayed, and who would now pursue him for having put an end to their wicked profits, Onwee set off at random, not knowing whither he went."
the-enchanted-moccasins,"The father coming in the evening to visit the lodge of his daughters, discovered what had happened."
the-enchanted-moccasins,"He immediately sent word to his son that his sisters had been slain, and that there were no more spoils to be had, which greatly inflamed the young man's temper, especially the woeful announcement at the close."
the-enchanted-moccasins,"""The person who has done this,"" said the brother, as soon as he had reached the spot, chafing and half beside himself at the gloomy prospect of having no more travelers to strip, ""must be that boy who carries the ball on his back. I know his mode of going about his business, and since he would not allow himself to be killed by my sisters, he shall have the honor of dying by my hand. I will pursue him and have revenge."""
the-enchanted-moccasins,"""It is well, my son,"" replied the father; ""the spirit of your life grant you success. I counsel you to be wary in the pursuit. Bahmondang is a cunning youth. It is a strong spirit who has put him on to do this injury to us, and he will try to deceive you in every way. Above all, avoid tasting food till you succeed; for if you break your fast before you see his blood, your power will be destroyed."""
the-enchanted-moccasins,"The son took this fatherly advice all in good part, except that portion which enjoined upon him to abstain from staying his stomach; but over that he made a number of wry faces, for the brother of the two wicked sisters had, among numerous noble gifts, a very noble appetite."
the-enchanted-moccasins,"Nevertheless, he took up his weapons and departed in pursuit of Onwee Bahmondang, at the top of his speed."
the-enchanted-moccasins,"Onwee finding that he was closely followed, climbed up into one of the tallest trees, and shot forth the magic arrows with which he had provided himself."
the-enchanted-moccasins,"Seeing that his pursuer was not turned back by his arrows, Onwee renewed his flight; and when he found himself hard pressed, and his enemy close behind him, he transformed himself into the skeleton of a moose that had been killed, whose flesh had come off from his bones."
the-enchanted-moccasins,"He then remembered the moccasins which his sister had given him, and which were enchanted."
the-enchanted-moccasins,"Taking a pair of them, he placed them near the skeleton."
the-enchanted-moccasins,"""Go,"" said he to them, ""to the end of the earth."""
the-enchanted-moccasins,"The moccasins then left him, and their tracks remained."
the-enchanted-moccasins,"The angry brother at length came to the skeleton of the moose, when he perceived that the track he had been long pursuing did not stop there, so he continued to follow it up till he arrived at the end of the earth, where, for all his trouble, he found only a pair of moccasins."
