question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
1,local,1,character,,Who had a beard so long it reached below his knees?,explicit,Kojata,,,,,,
2,local,1,causal relationship,,Why did the King grieve greatly?,explicit,Heaven granted him no heir.,,,,,,
3,local,1,setting,,Where did the King set forth from?,explicit,his capital,,,,,,
4,local,1,causal relationship,,Why did the King set forth from his capital?,explicit,to make a journey through his kingdom,,,,,,
5,local,1,setting,,Where did the servants pitch the tents?,explicit,in the open field,,,,,,
6,local,1,causal relationship,,Why did the King command his servants to pitch tents?,explicit,The day was very hot and sultry.,,,,,,
7,local,1,action,,What did the King do when he became thirsty?,explicit,"He mounted his horse, and rode through the neighbourhood looking for a spring.",,,,,,
8,local,1,action,,What did the King find floating in the well?,explicit,a golden jug,,,,,,
9,local,1,outcome resolution,,What happened when the King tried to get the jug?,explicit,The wretched thing always eluded his efforts and refused to let itself be caught.,,,,,,
10,local,2,outcome resolution,,What happened when the King tried to raise himself up?,explicit,He couldn't lift his head.,,,,,,
11,local,2,causal relationship,,Why couldn't the King lift his head?,explicit,Someone held his beard fast in the water.,,,,,,
12,local,2,action,prediction,What will the King have to give to be released?,explicit,"something he knows nothing about, and which he will find on his return home",,,,,,
13,local,2,outcome resolution,,What happened when the King agreed to the voice's condition?,explicit,"The claws relaxed their hold, and the face disappeared in the depths.",,,,,,
14,local,3,feeling,,How did the people feel when the King returned?,explicit,joy,,,,,,
15,local,3,character,,Who met the King on the threshold?,explicit,the Queen,the Prime Minister,a new-born child,,,,
16,local,3,feeling,,How did the courtiers feel seeing the King's grief?,explicit,amazed,,,,,,
17,local,3,character,,How did the newborn look?,explicit,as beautiful as the day,,,,,,
18,local,3,outcome resolution,,What happened after the King controlled his emotions?,explicit,He began to reign again as before.,,,,,,
19,local,3,outcome resolution,,What happened because Kojata was in constant dread of his child being taken away from him?,explicit,Poor Kojata knew no rest night or day.,,,,,,
20,local,4,outcome resolution,,What happened when the Prince went out hunting?,explicit,"He soon lost the other huntsmen, and found himself quite alone in the middle of a dark wood.",,,,,,
21,local,4,causal relationship,,Why was it almost impossible to see through the trees?,explicit,The trees grew so thick and near together.,,,,,,
22,local,4,setting,,Where did the Prince hear rustling sounds?,explicit,in the hollow of the tree,,,,,,
23,local,4,character,,Who crept out of the hollow of the tree?,explicit,an extraordinary old man with green eyes and chin,,,,,,
24,local,4,feeling,,How did the Prince feel when he saw the old man?,explicit,astonished,,,,,,
25,local,4,character,,What was the Prince's name?,explicit,Milan,,,,,,
26,local,4,action,,What did the old man tell the Prince to remind his father about?,explicit,his debt,,,,,,
27,local,4,causal relationship,,Why did the old man tell the Prince to remind his father about the debt?,explicit,the time has long passed since it was due,,,,,,
28,local,4,outcome resolution,,What happened after the old man disappeared into the tree?,explicit,"The Prince returned home rather startled, and told his father all that he had seen and heard.",,,,,,
29,local,4,outcome resolution,,What happened after the King heard the Prince's story?,explicit,The King told the Prince what had happened at the time of his birth.,,,,,,
30,local,5,action,,What did the Prince tell his father to give him?,explicit,a horse,,,,,,
31,local,5,action,,What did the Queen hang around the Prince's neck?,explicit,a little cross,,,,,,
32,local,5,outcome resolution,,What happened after much weeping and lamentation?,explicit,The Prince bade them all farewell and set forth on his journey.,,,,,,
33,local,5,setting,,Where did the Prince arrive at on the third day?,explicit,a lake,,,,,,
34,local,5,action,,What did the Prince notice on the grass?,explicit,thirty little white garments,,,,,,
35,local,5,action,,What did the Prince do with one of the garments?,explicit,hid himself with it,,,,,,
36,local,5,setting,,Where did the Prince hide?,explicit,behind the bushes,,,,,,
37,local,5,action,,What did the ducks do after they were tired of disporting themselves?,explicit,They swam to the shore.,,,,,,
38,local,5,outcome resolution,,What happened after twenty-nine of the ducks put on their white garments?,explicit,They instantly turned into so many beautiful maidens.,,,,,,
39,local,5,outcome resolution,,What happened because the thirtieth little duck couldn't come to land?,explicit,"It stretched its neck up timidly, gazed wildly around, and then dived under again.",,,,,,
40,local,6,feeling,,How did Prince Milan feel when he saw the thirtieth duck?,explicit,pity,,,,,,
41,local,6,causal relationship,,Why did the Prince come out of the bulrushes?,explicit,Prince Milan's heart was so moved with pity for the poor little creature.,,,,,,
42,local,6,outcome resolution,,What happened as soon as the duck perceived the Prince?,explicit,"It cried in a human voice, 'Oh, dear Prince Milan, for the love of Heaven give me back my garment, and I will be so grateful to you.'",,,,,,
43,local,6,character,,Who was the woman the daughter of?,explicit,a wicked magician,,,,,,
44,local,6,character,,What was the woman's name?,explicit,Hyacinthia,,,,,,
45,local,6,character,,Who was the wicked magician?,explicit,a mighty ruler in the underworld,,,,,,
46,local,6,action,,What did Hyacinthia tell the Prince to do when he reached the presence of her father?,explicit,throw himself at once on the ground and approach her father on his knees,,,,,,
47,local,6,feeling,prediction,How will the thirtieth duck feel when the Prince returns the garment?,explicit,grateful,,,,,,
48,local,6,outcome resolution,,What happened when Hyacinthia stamped on the ground?,explicit,The earth opened and they both sank down into the lower world.,,,,,,
49,summary,"2,7",character,,What did the Magician have instead of hands?,explicit,claws,,,,,,
50,summary,"6,7",outcome resolution,,What happened as soon as the Prince entered the palace?,explicit,He flung himself on his knees.,,,,,,
51,local,7,outcome resolution,,What happened after the Prince approached the throne still on his knees?,explicit,The Magician laughed aloud.,,,,,,
52,local,7,causal relationship,,Why was the Prince no longer the Magician's enemy?,explicit,The Prince had been well advised to make the Magician laugh,,,,,,
53,local,7,character,,Who led the Prince to a beautiful apartment?,explicit,two servants,,,,,,
54,local,7,setting,,Where did the two servants take Prince Milan to?,explicit,a beautiful apartment,,,,,,
55,local,7,action,,What did the Prince have to do because he delayed visiting the Magician?,explicit,three services,,,,,,
56,local,7,action,,What was the Prince assigned to build?,explicit,"a palace to-night, the roof of purest gold, the walls of marble, and the windows of crystal","a beautiful garden, with fish-ponds and artistic waterfalls",,,,,
57,local,7,outcome resolution,prediction,What will happen if the Prince does not fulfill the task?,explicit,He shall lose his head.,,,,,,
58,local,8,action,,What did the Prince do until late evening?,explicit,sat brooding over his cruel fate,,,,,,
59,local,8,action,,What did the little bee do when it flew by?,explicit,knocked at the window,,,,,,
60,local,8,character,,Who was the little bee?,explicit,Hyacinthia,,,,,,
61,local,9,action,prediction,What will the Prince see when he wakes up the next day?,explicit,The palace will be finished.,,,,,,
62,local,9,action,,What must the Prince do to the palace the next day?,explicit,"go all round it, giving a tap here and there on the walls to look as if he had just finished it",,,,,,
63,local,9,feeling,,How did the Magician feel when he saw the palace?,explicit,astonished,,,,,,
64,summary,"5,9",character,,How many daughters did the Magician have?,explicit,thirty,,,,,,
65,local,9,action,,What did the Prince have to do to the daughters?,explicit,walk past them three times,,,,,,
66,local,10,causal relationship,,Why did the little bee say it was not easy to distinguish the daughters?,explicit,They were thirty sisters so exactly alike that their own father can hardly distinguish them apart.,,,,,,
67,local,10,action,prediction,How will the Prince be able to recognize the thirtieth daughter?,explicit,by a tiny fly,,,,,,
68,local,11,feeling,,How did the Magician feel when the Prince recognized Hyacinthia?,explicit,amazed,,,,,,
69,local,11,action,,What did the Prince have to do before the candle burned to the socket?,explicit,made the Magician a pair of boots reaching to his knees,,,,,,
70,local,11,outcome resolution,,What happened when the Prince recognized Hyacinthia?,explicit,"The Prince seized the girl's hand and cried out, 'This is the Princess Hyacinthia!'",,,,,,
71,local,12,action,,What did Hyacinthia tell the Prince they had to do regarding the third task?,explicit,fly now,,,,,,
72,local,12,causal relationship,,Why did Hyacinthia tell the Prince they had to flee?,explicit,There was no other way of escape.,,,,,,
73,local,12,outcome resolution,,What happened when Hyacinthia breathed on the window?,explicit,Her breath froze on the pane.,,,,,,
74,local,12,setting,,Where did Hyacinthia and the Prince hurry to?,explicit,the spot where they had descended into the lower world,the banks of the lake,,,,,
75,local,12,outcome resolution,,What happened when the horse recognized his master?,explicit,It neighed loudly with joy.,,,,,,
76,local,13,feeling,,How did the Magician feel about the Prince's delay?,explicit,enraged,,,,,,
77,local,13,causal relationship,,Why did the Magician send his servants to fetch the Prince?,explicit,The appointed time was past.,,,,,,
78,local,13,outcome resolution,,What happened after the appointed time was past?,explicit,The Magician sent his servants to fetch the Prince.,,,,,,
79,local,13,outcome resolution,,What happened after the servants found the door locked?,explicit,They knocked.,,,,,,
80,local,13,outcome resolution,,What happened after the servants knocked at the door?,explicit,"The frozen breath on the window replied in Prince Milan's voice, 'I am coming directly.'",,,,,,
81,local,13,action,,What did the servants do when they heard the voice?,explicit,returned to the Magician,,,,,,
82,local,13,outcome resolution,,What happened whenever the servants visited the Prince's door?,explicit,The frozen breath always gave the same answer.,,,,,,
83,local,13,action,,What did the Magician command after losing his patience?,explicit,the door to be burst open,,,,,,
84,local,13,outcome resolution,,What happened after the servants entered the room?,explicit,"They found the room empty, and the frozen breath laughed aloud.",,,,,,
85,local,13,feeling,,How did the Magician feel when he realized he was tricked?,explicit,rage,,,,,,
86,summary,"14,15",action,,What did Hyacinthia and the Prince hear whenever they were pursued?,explicit,horses' hoofs,,,,,,
87,local,14,action,,What did Hyacinthia turned herself into?,explicit,a river,,,,,,
88,local,14,action,,What did Hyacinthia turn the Prince into?,explicit,an iron bridge,,,,,,
89,local,14,causal relationship,,Why did the servants not know which road to take?,explicit,"The footprints stopped suddenly, and there were three paths for them to choose from.",,,,,,
90,local,15,setting,,Where did the servants find themselves?,explicit,back at the same spot they had started from,,,,,,
91,local,15,outcome resolution,,What happens to the Magician when Hyacinthia and the Prince arrived at the first church?,explicit,His power ceases.,,,,,,
92,local,15,character,,Who did Hyacinthia change the Prince into?,explicit,a monk,,,,,,
93,local,15,action,,What did the monk say the Prince and Hyacynthia did at the church?,explicit,"have just gone on this minute; they stopped for a few minutes in the church to say their prayers, and bade the monk light this wax candle for the Magician, and give the Magician their love",,,,,,
94,local,16,setting,,Where did the Magician go after he talked to the monk?,explicit,home,,,,,,
95,local,16,setting,,Where was the Prince and Hyacinthia approaching?,explicit,a large city,,,,,,
96,local,16,feeling,,How did Hyacinthia feel when the Prince told her he wanted to visit the town?,explicit,frightened,,,,,,
97,local,17,action,,What did Hyacinthia change into?,explicit,a white milestone,,,,,,
98,local,17,action,,What did Hyacinthia warn the Prince not to do?,explicit,kiss the child,,,,,,
99,local,17,outcome resolution,prediction,What will happen if the Prince kisses the child?,explicit,He will forget Hyacinthia and all that had happened to them.,,,,,,
100,local,17,causal relationship,,Why did the Prince not return on the third day?,explicit,He had not taken Hyacinthia's advice.,,,,,,
101,local,17,action,,What did the Prince do when he saw the child?,explicit,bent down and kissed it on the cheek,,,,,,
102,local,18,action,,What did Hyacinthia change into when the Prince did not return?,explicit,a little blue field flower,,,,,,
103,local,18,outcome resolution,,What happened to one of Hyacinthia's tears when she cried?,explicit,remained as a dewdrop and sparkled on the little blue flower,,,,,,
104,local,18,character,,Who saw the blue flower while walking by?,explicit,an old man,,,,,,
105,local,18,action,,What did the old man do when he saw the flower?,explicit,pulled it up carefully by the roots and carried it home,,,,,,
106,local,18,outcome resolution,,What happened when the old man cared for the plant?,explicit,Everything in the old man's house was changed.,,,,,,
107,local,18,feeling,,How did the old man feel when he saw that everything changed?,explicit,surprised,uncomfortable,,,,,
108,local,18,outcome resolution,,What happened when the old man awoke in the morning?,explicit,He always found his room tidied and put into such beautiful order that not a speck of dust was to be found anywhere.,,,,,,
109,local,18,character,,Who did the old man go to for advice?,explicit,an old witch,,,,,,
110,local,18,action,,What did the old witch tell the man to do when he saw something move?,explicit,throw this cloth quickly over it,,,,,,
111,local,19,action,,What did the old man see when the first ray of light entered the room?,explicit,"The little blue flower began to tremble, and at last it rose out of the pot and flew about the room, put everything in order, swept away the dust, and lit the fire.",,,,,,
112,local,19,outcome resolution,,What happened when the old man covered the flower with the cloth?,explicit,The beautiful Princess Hyacinthia stood before him.,,,,,,
113,local,19,causal relationship,,Why did Hyacinthia have no desire to live?,explicit,"Her bridegroom, the beautiful Prince Milan, has deserted her.",,,,,,
114,local,19,outcome resolution,,What happened when Hyacinthia heard the Prince was getting married?,explicit,Hyacinthia cried bitterly.,,,,,,
115,local,19,character,,Who did Hyacinthia go to town dressed as?,explicit,a peasant woman,,,,,,
116,local,19,setting,,Where did Hyacinthia go straight to as a peasant?,explicit,the King's kitchen,,,,,,
117,local,19,action,,What did Hyacinthia ask the head cook to let her do?,explicit,make a wedding-cake for Prince Milan,,,,,,
118,local,19,action,prediction,What will the head chef do after Hyacinthia bakes the cake?,explicit,He will lay it before Prince Milian.,,,,,,
119,local,20,outcome resolution,,What happened when the Prince cut the cake?,explicit,Two white doves sprang out of it.,,,,,,
120,local,20,causal relationship,,Why were the guests lost in admiration?,explicit,The cake was quite a work of art.,,,,,,
121,local,20,outcome resolution,,What happened after Milian heard what the dove said?,explicit,"He jumped up suddenly from the table and ran to the door, where he found the beautiful Hyacinthia waiting for him.",,,,,,
122,local,20,setting,,Where did the Prince and Hyacinthia gallop to?,explicit,the country of King Kojata,,,,,,
123,local,20,feeling,,How did the King and Queen feel when they saw the Prince and Hyacinthia?,explicit,joy,glad,,,,,
124,local,1,causal relationship,,What made the King feel thirsty?,implicit,It was hot.,He was traveling a lot.,,,,,
125,local,1,causal relationship,,Why did the King reach for the vessel?,implicit,It was beautiful.,It looked valuable.,He wanted to keep it.,,,,
126,summary,"1,2",feeling,,How did the King feel when he couldn't get the vessel?,implicit,embarrassed,annoyed,frustrated,,,,
127,local,2,feeling,,How did the King feel when he couldn't get out of the well?,implicit,afraid,scared,worried,,,,
128,local,2,causal relationship,,Why did the voice hold onto the King's beard?,implicit,The voice was insulted by the King.,The voice wanted something from the King.,The King cursed at it.,,,,
129,local,2,causal relationship,,Why did the King immediately agree to the voice's condition?,implicit,He wanted to get out of the well.,He was scared.,He was only focused on saving himself.,,,,
130,local,3,causal relationship,,Why did the King cry when he saw the newborn?,implicit,He knew he had to give up the child to the voice.,He did not know he had been blessed with a child.,He saw his child for the first time.,,,,
131,local,3,causal relationship,,What made the King forget about the incident?,implicit,His child was not taken away from him.,A lot of time passed since the incident.,Nothing happened throughout the years.,,,,
132,summary,"2,4",character,,Who was the old man?,implicit,the voice from the well,the voice the King made a deal with,,,,,
133,local,5,action,prediction,What will the Prince do on his journey?,implicit,look for the old man,try to break the deal with the old man,,,,,
134,local,6,causal relationship,,Why was the King and Queen lamenting before the Prince's journey?,implicit,They did not want the Prince to leave.,The Prince was their only child.,They feared the Prince's safety.,,,,
135,local,6,causal relationship,,Why couldn't the thirtieth little duck come to land?,implicit,Its garment was missing.,The Prince stole the garment.,,,,,
136,local,6,causal relationship,,Why did Hyacinthia give advice to the Prince?,implicit,Her father was wicked.,The Prince gave her back her garment.,She knew about the King's promise.,,,,
137,summary,"6,7",causal relationship,,Why did the Prince follow Hyacinthia's advice?,implicit,He needed to please the Magician.,He did not know how to approach the Magician.,He trusted her.,,,,
138,local,7,feeling,prediction,How will the Prince feel when the Magician lets him go?,implicit,relieved,happy,pleased,,,,
139,local,8,causal relationship,,Why did the Prince say he would rather be put to death than to fulfill the first task?,implicit,He thought it was impossible to complete.,He didn't know how to fulfill the task.,He realized the Magician tricked him into thinking he would be spared.,,,,
140,summary,"7,8",causal relationship,,Why was the Prince sad?,implicit,He was certain he would lose his head.,He was threatened by the Magician.,He knew he couldn't complete the task assigned to him.,,,,
141,local,9,causal relationship,,Why did the Prince have to touch the walls of the palace?,implicit,to make it look as if he built the palace,so that the Magician thought the Prince built it,so that the Magician didn't know the Prince didn't build it,,,,
142,local,9,feeling,,How did the Prince feel when Hyacinthia offer to build the palace?,implicit,hopeful,relieved,content,,,,
143,local,10,feeling,,How did the Prince feel when Hyacinthia revealed it was not easy to distinguish her from her sisters?,implicit,worried,scared,hopeless,,,,
144,summary,"6,9,10",causal relationship,,Why did Hyacinthia help the Prince on all of his tasks?,implicit,She loved him.,He gave her back her garment.,,,,,
145,local,12,causal relationship,,Why did Hyacinthia say she and the Prince had to escape?,implicit,The Magician would be after them.,She could not help him complete the task.,The Prince could not complete the task.,,,,
146,summary,"12,13",causal relationship,,Why did Hyacinthia breathe onto the window?,implicit,so she could escape with the Prince,to trick the Magician,to make it appear as if the Prince was inside,,,,
147,local,13,action,prediction,What will the servants do to avoid being punished by the Magician?,implicit,look for Hyacinthia and the Prince,bring Hyacinthia and the Prince back to the Magician,,,,,
148,local,15,causal relationship,,Why did Hyacinthia say she and the Prince were lost now?,implicit,Her father was pursuing them.,Her father was quite close.,,,,,
149,local,15,causal relationship,,What made the Magician go after Hyacinthia and the Prince himself?,implicit,His servants failed to catch them.,His servants always came back empty-handed.,His servants could not catch Hyacinthia or the Prince.,,,,
150,local,16,feeling,,How did the Magician feel when he lost Hyacinthia and the Prince?,implicit,angry,furious,upset,,,,
151,local,18,causal relationship,,Why did Hyacinthia turn into a flower?,implicit,She wanted to be stepped on.,The Prince did not return.,The Prince forgot about her.,,,,
152,local,18,feeling,,How did Hyacinthia feel when the Prince did not return?,implicit,betrayed,upset,unhappy,,,,
