question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
1,local,1,causal relationship,,Why were people scared of the ogre?,explicit,It was said he haunted the Gate of Rashomon at twilight and seized whoever passed by.,,,,,,
2,local,1,outcome resolution,,What happened because the missing victims were never seen again?,explicit,It was whispered that the ogre was a horrible cannibal.,,,,,,
3,local,1,character,,Who was in great fear?,explicit,everybody in the town and neighborhood,,,,,,
4,local,1,setting,,Where did not one dare venture after sunset?,explicit,near the Gate of Rashomon,,,,,,
5,local,1,action,,When was it said the ogre haunted the Gate of Rashomon?,explicit,at twilight,,,,,,
6,local,1,outcome resolution,,What happened because everyone in the town was in great fear?,explicit,No one durst venture out after sunset near the Gate of Rashomon.,,,,,,
7,local,2,action,character,What was Raiko famous for?,explicit,his brave deeds,,,,,,
8,local,2,feeling,,How did people feel about Raiko?,implicit,respect,admiration,,,,,
9,local,2,action,,What did Raiko do to make the country ring with his name?,explicit,He had attacked Oeyama.,cut off the head of the chief monster,,,,,
10,local,3,character,,Who was a brave warrior always followed by?,explicit,a band of faithful knights,,,,,,
11,local,4,causal relationship,,Why did Watanabe think the Hojo was talking nonsense?,explicit,All the ogres were killed by Raiko at Oeyama.,It cannot be true.,,,,,
12,local,4,action,,What did Hojo say Watanabe should go?,explicit,go to the Gate of Rashomon himself and find out whether it is true or not,,,,,,
13,local,5,outcome resolution,,What happened because Watanabe did not want others to believe he was afraid?,implicit,He said he would go.,He planned to go to the Gate of Rashomon.,,,,,
14,local,5,action,,What did Watanabe bring with him?,explicit,long sword and coat of armor and large helmet,,,,,,
15,summary,"5,6",causal relationship,,Why did the men get a paper and write their names on it?,explicit,so that Wantanabe can prove he had been there,,,,,,
16,local,7,action,,What made the journey difficult for Watanabe?,explicit,it was very dark,there was neither moon nor star to light him on his way,a storm came on,,,,
17,local,7,causal relationship,,Why was Watanabe not afraid of going out of doors?,explicit,was a brave warrior and dauntless,his honor and word were at stake,,,,,
18,local,7,action,,What did the other men do once Watanabe left?,explicit,shut the sliding shutters close and gathered round the charcoal fire and wondered what would happen,,,,,,
19,local,8,causal relationship,,Why did Watanabe fasten the piece of paper to the date?,explicit,The other can see he had been there when they come tomorrow.,,,,,,
20,local,9,outcome resolution,,What happened as Watanabe was leaving?,explicit,He became aware that some one was behind him.,A voice called out to him to wait.,,,,,
21,local,9,character,,Who seized Watanabe's helmet from the back?,explicit,an ogre,,,,,,
22,local,9,causal relationship,,Why was there a loud yell of pain?,implicit,Watanabe cut the ogre's arm.,The ogre had been hurt by Watanabe.,,,,,
23,local,10,feeling,,How did Watanabe feel to see the ogre?,implicit,surprised,shocked,amazed,,,,
24,summary,"7,10",causal relationship,,Why did Watanabe never flinch?,explicit,He was brave.,,,,,,
25,local,10,outcome resolution,,What happened because the ogre found that he could neither frighten nor beat Watanabe?,explicit,The ogre took to flight.,,,,,,
26,local,10,causal relationship,,Why was Watanabe determined to not let the monster escape?,implicit,He wanted to kill the ogre.,He wanted to fight the ogre.,,,,,
27,local,11,feeling,,How did Watanabe feel when he found himself unable to catch up to the ogre?,explicit,disappointment,,,,,,
28,local,11,character,,Who was the faster runner?,explicit,the ogre,,,,,,
29,local,11,action,,What did Watanabe find by the gate?,explicit,the ogre's arm,,,,,,
30,local,11,causal relationship,,Why did Watanabe carry the arm home?,explicit,have as a trophy of his victory,,,,,,
31,local,12,causal relationship,,Why did Wantanabe's comrades call him a hero and give him a great feast?,implicit,Watanabe cut the ogre's arm.,Watanabe survived the ogre.,,,,,
32,local,12,outcome resolution,,What happened because Watanabe knew the ogre was still alive?,explicit,He grew uneasy as to how he should keep the arm in safety.,"He felt sure one day or other, the ogre would come to try to get his arm back again.",,,,,
33,local,12,action,,What did Watanabe have a box made of?,explicit,the strongest wood and banded with iron,,,,,,
34,local,12,causal relationship,,Why did Wantanabe not allow the box out of his sight?,implicit,He did not want to ogre to get his arm back.,He needed to guard the arm.,,,,,
35,summary,"12,13",character,prediction,Who will the woman turn out to be?,explicit,the ogre,,,,,,
36,local,13,character,,Who did the woman say she was?,explicit,nurse to the master of the house when he was a little baby,,,,,,
37,local,14,feeling,,How did Watanabe feel towards his old nurse?,explicit,tender,,,,,,
38,local,15,causal relationship,,Why was Watanabe disappointed?,explicit,He was unable to take the monster captive.,,,,,,
39,local,15,action,,What did the old woman wish?,explicit,see the ogre's arm,,,,,,
40,local,16,causal relationship,,Why did Watanabe shut the door carefully?,implicit,to make sure the ogre would not come in,to make sure no one else would see,,,,,
41,local,20,action,,What did Watanabe do when he realized it was the ogre?,explicit,seized his sword and tried to cut the ogre down,,,,,,
42,local,21,causal relationship,,Why did the ogre never trouble Kyoto again?,explicit,He was afraid of Watanabe's great strength and daring.,,,,,,
