question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
1,local,1,action,outcome resolution,What did the king do because his wife had died and he loved her greatly?,explicit,mourned a long time for the queen,,,explicit,"Mourned a long time for the queen, because he lover her greatly",,
2,local,1,character,,What was special about the king's daughter?,explicit,so good and so beautiful that no one could have been kinder of lovelier than she,,,explicit,So good and so beautiful that no one could have been kinder or lovelier than she,,
3,local,1,causal relationship,,Why did the king remarry?,explicit,He grew weary of his lonely life.,,,explicit,He grew weary of his lonely life,,
4,local,1,character,,Who did the king remarry?,explicit,the widow of another king,,,explicit,The widow of another king,,
5,local,1,outcome resolution,,What happened because the king's daughter was so handsome and kind?,explicit,The step-mother and daughter were jealous of the king's daughter.,,,explicit,The step-mother and daughter were jealous of the king's daughter,,
6,local,1,causal relationship,,Why did the step-mother and daughter not dare harm the king's daughter?,explicit,The king was at home.,,,explicit,The king was at home,,
7,local,1,causal relationship,,Why did the step-mother and daughter dare harm the king's daughter?,explicit,The king went out to battle.,,,explicit,The king went out to batt;e,,
8,local,1,character,,How were the king's daughter and the step-mother's daughter different?,explicit,The king's daughter was so good and so beautiful.,The step-mother's daughter was ugly and evil.,,explicit,One was just as ugly and evil as the other was handsome and kind,,
9,local,1,feeling,,How did the king's daughter feel because of the step-mother's treatment?,explicit,sad,,,explicit,Sad,,
10,local,1,causal relationship,,Why did the king's daughter grow pale and thin?,explicit,Food she had little or none.,The step-mother let the king's daughter starve.,,explicit,The step-mother let the King's daughter starve,,
11,local,1,causal relationship,,Why did the step-mother treat the king's daughter so poorly?,explicit,She was jealous of the king's daughter because she was so handsome.,,,explicit,"She was jealous of the king's daughter, because she was so handsome",,
12,local,1,causal relationship,,Why did the king go out to battle?,explicit,The king began to war against another king.,,,explicit,The king began to war against another king,,
13,local,1,outcome resolution,,What happened when the king went out to battle?,explicit,The queen thought she now could do as she wished.,"The queen let the king's daughter starve, and beat and pushed her about everywhere.",,explicit,The queen thought she now could do as she wished,She let the King's daughter starve,
14,local,1,action,,What did the great blue bull let the king's daughter do?,explicit,scratch him,,,explicit,Scratch him,,
15,local,1,causal relationship,,Why was the king's daughter sad most of the time?,implicit,The queen treated her poorly.,The queen beat her.,The queen starved her.,implicit,The new Queen hated her,The Queen treated her poorly,She had nothing to eat
16,local,2,action,,What did the bull have in his left ear?,explicit,a cloth,,,explicit,A cloth,,
17,local,2,outcome resolution,,What happened when the king's daughter took out the cloth and laid it on the grass?,explicit,It was at once covered with the finest dishes one might desire.,,,explicit,It was at once covered with the finest dishes one might desire,,
18,local,2,outcome resolution,,What happened because the king's daughter ate?,explicit,She soon regained her strength and grew so plump and so rose and white complexioned,,,explicit,She soon regained her strength,She grew so plump and so rose and white complexioned,
19,local,2,feeling,,How did the queen and her daughter feel when they saw the king's daughter grow plump?,implicit,envious,angry,confused,explicit,Green and yellow with envy,,
20,local,2,causal relationship,,Why was the queen and her daughter envious of the king's daughter?,explicit,They were thin as a rail.,,,explicit,She was so plump and so rose and white complexioned,,
21,local,2,action,,How did the bull help the king's daughter?,implicit,He gave her food.,He gave her a cloth full of food.,,implicit,He pitied her,He felt bad for her,He was grateful
22,local,2,causal relationship,,What made the queen confused?,explicit,Her step-daughter came to look so well in spite of such poor fate.,,,explicit,The queen could not understand how it was that her step-daughter came to look so well in spite of such poor fare,,
23,local,2,action,outcome resolution,What did the queen do because she was confused?,explicit,told a maid to follow the king's daughter to the forest and watch and see how it came about,,,explicit,She told a maid to follow her to the forest,,
24,local,2,action,,What did the maid see when she followed the king's daughter?,explicit,"how the step-daughter drew the cloth out of the blue bull's left ear, and spread it out, and how it covered itself with the finest dishes, and also how the king's daughter ate heartily",,,explicit,"The step-daughter drew the cloth out of the blue bull's left ear, and spread it out and how it covered itself with the finest disehs",,
25,local,3,action,,What did the queen pretend to do when the king returned home?,explicit,be ill,,,explicit,The Queen pretended to be ill,,
26,summary,"2,3",causal relationship,,Why did the queen want the physician to lie about needing the flesh of the blue bull?,implicit,She wanted to take away the bull from the king's daughter.,She wanted to make the king's daughter unhappy.,She wanted the bull to stop feeding the king's daughter.,implicit,She wanted to get rid of the blue bill,She did not want her step-daughter to keep eating,She wanted to hurt her step-daughter
27,summary,"1,3",causal relationship,,Why was the king's daughter joyful for the king's return?,implicit,She was treated poorly in his absence.,She missed him.,,implicit,She no longer had to suffer,The king would protect her from the queen's wrath,
28,local,3,causal relationship,,Why did the king's daughter and others plead for the bull?,explicit,All liked him.,There was no such other in the whole kingdom.,,explicit,For all liked him,,
29,local,3,action,,What did the king's daughter do when the bull stood and hung his head?,explicit,wept,,,explicit,That now he was to be slaughtered,,
30,local,3,outcome resolution,,What happened because the queen planned to slaughter the bull?,implicit,The bull and the king's daughter planned to run away.,The bull suggested to run away.,,implicit,The Bull and the daughter planned to run away that very night,,
31,local,3,causal relationship,,Why did the king's daughter agree to run away?,explicit,It would be worse to remain under the same roof with the queen.,,,explicit,It would be worse to remain under the same roof with the queen,,
32,local,3,action,,What did the king's daughter promise the bull?,explicit,to go with him,,,explicit,She promised the bull to go with him,,
33,local,4,action,,What did the king's daughter do in the evening?,explicit,crept down to the bull in the stable,,,explicit,Crept down to the bull in the stable,,
