question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
1,local,1,character,,Who had robbed the princess?,explicit,the bird with nine heads,,,,,,
2,local,1,action,,What did the king do when the princess disappeared?,explicit,"proclaimed throughout the land: ""Whoever brought back the princess may have her for his bride!""",,,,,,
3,local,1,setting,,Where did the bird with nine heads take the princess?,explicit,to his cave,,,,,,
4,local,2,action,,What did the other chap do when he heard that the princess was taken?,explicit,"called together his friends, and they lowered the youth to the cave in a basket",,,,,,
5,local,3,action,,What did the other chap see the princess doing?,explicit,"saw the king's daughter sitting there, and washing the wound of the bird with nine heads",,,,,,
6,local,4,causal relationship,,Why was the youth calling and pleading to the other chap?,explicit,The other man left the youth in the cave.,,,,,,
7,summary,"4, 5",prediction,outcome resolution,What will happen when the youth is left in the cave?,explicit,He will see a great dragon.,,,,,,
8,local,6,action,,What did the youth find on the ground?,explicit,a tortoise-shell full of beautiful pearls,,,,,,
9,summary,"7, 8",prediction,action,What will the old dragon do when the youth saves his son?,explicit,the little gourd flask,,,,,,
10,local,10,causal relationship,,Why didn't the princess want to marry the other youth?,explicit,He was not the right man.,,,,,,
11,summary,"9, 11",prediction,outcome resolution,What will happen when the youth meets the princess?,implicit,They will get married.,They will have their wedding.,,,,,
12,summary,"10, 11",prediction,outcome resolution,What will happen when the princess finds her deliverer?,explicit,The false bridegroom will be now punished.,,,,,,
13,summary,"4, 11",action,,How did the princess know that the youth was her deliverer?,implicit,She gave him half of her silken handkerchief in the cave.,She saw her handkerchief in his hands.,,,,,
14,summary,"10, 11",prediction,feeling,How will the princess feel when she meets the youth?,implicit,happy,excited,joyful,,,,
