question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
1,local,1,character,,Who was the descendant of Confucius?,explicit,the young man,,,,,,
2,local,1,feeling,,How did the young man feel when he saw that he did not have the means to return home again?,explicit,embarassed,,,,,,
3,local,1,setting,,Where did the young man take refuge?,explicit,the Monastery of Puto,,,,,,
4,local,3,setting,,Where did the monk live?,explicit,Puto,,,,,,
5,local,4,causal relationship,,Why did the youth pity Kung greatly?,explicit,told him his whole history,,,,,,
6,local,6,action,,What did the youth's father do when he met Kung?,implicit,told Kung to be strict with him and to not treat him as a friend,,,,,,
7,local,10,character,,How was the youth exceptionally gifted?,explicit,Whatever he had seen but once was graven in his memory.,,,,,,
8,local,11,character,,Who was the serving-maid of the youth's father?,explicit,Hiang-Nu,,,,,,
9,summary,"12, 13",prediction,action,What will the youth do when King lays on the couch groaning in pain?,implicit,find someone to cure him,,,,,,
10,local,13,character,,Who was able to cure Kung's illness?,explicit,Giauna,,,,,,
11,local,15,causal relationship,,Why did this illness befall on Kung?,explicit,His heart beated far too stormily.,,,,,,
12,summary,"16, 17",action,,What did Giauna do to save Kung?,implicit,cut the diseased flesh away,,,,,,
13,local,18,feeling,,How did Kung feel after he was saved by Giauna?,implicit,grateful,happy,joyful,,,,
14,summary,"18, 19",prediction,action,What will Kung do after Giauna cures him?,implicit,want to marry her,,,,,,
15,local,20,causal relationship,,Why didn't the youth want Kung to marry Giauna?,explicit,His little Giauna was still very young.,Her father would not like to see her marry some one from afar.,,,,,
16,summary,"20, 21, 22",prediction,action,What will Kung do when he sees A-Sung walking in the garden?,explicit,beg his friend to act for him in arranging the marriage,,,,,,
17,local,22,feeling,,How did Kung feel when he married A-Sung?,implicit,happy,joyful,excited,,,,
18,local,23,causal relationship,,Why did Kung and the youth have to part ways?,explicit,"The owner of the house was coming back, and the youth's father wished to return to Shensi.",,,,,,
19,local,23,action,,What Kung do when he found out the youth was leaving?,explicit,wished to accompany them,,,,,,
20,local,24,action,,What did the youth's father give to Kung?,explicit,a hundred ounces of gold,,,,,,
21,summary,"24, 25",prediction,feeling,How will Kung's mother feel when she sees that he brought along his wife?,explicit,pleased,,,,,,
22,local,26,feeling,,How did the youth and Kung feel when they saw each other again?,implicit,excited,surprised,happy,,,,
23,local,26,causal relationship,,Why was Kung dismissed from his post?,explicit,A traveling censor complained about Kung.,,,,,,
24,local,24,outcome resolution,,What happened when the youth immediately brought Kung and his wife to his old home?,explicit,He knew that his friend was not of human kind.,,,,,,
25,local,29,causal relationship,,Why did the youth beg Kung to save his family?,explicit,They were threatened by the danger of thunder.,,,,,,
26,local,32,feeling,,How did Giauna feel when Kung died for her sake?,implicit,sad,upset,unhappy,,,,
27,local,33,action,,What did Giauna do to bring Kung back to life?,explicit,"pressed the little red pellet against his lips with her own, and breathed into his lungs",,,,,,
28,summary,"34, 35",prediction,action,What will Kung do when he hears Giauna's family is killed by the thunder?,implicit,tell the family to come home with him,,,,,,
29,local,35,setting,,Where did Kung assign his friend and his family to live?,explicit,a deserted garden,,,,,,
30,local,36,causal relationship,,Why did people call Kung's little son a fox-child?,explicit,"Kung's little son had a somewhat pointed face, which resembled a fox's.",,,,,,
