question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
1,local,1,action,,What was the insignia of the great Japan made of?,explicit,three treasures,,,,,,
2,local,1,character,,What were the three treasures?,explicit,"Yatano-no-Kagami or the Mirror of Yata, the Yasakami-no-Magatama or the Jewel of Yasakami, and the Murakumo-no-Tsurugi or the Sword of Murakumo",,,,,,
3,local,1,character,,What was considered the most precious of the three treasures?,explicit,the sword of Murakumo,Kusanagi-no-Tsrugugi,,,,,
4,local,1,causal relationship,,Why was the sword of Murakumo considered the most precious?,explicit,It is the symbol of strength to this nation of warriors and the talisman of invincibility for the Emperor,,,,,,
5,local,2,setting,,Where was the sword kept nearly two thousand years ago?,explicit,shrines of Ite,,,,,,
6,local,2,action,,What were the shrines of Ite dedicated to?,explicit,the worship of Amaterasu,,,,,,
7,local,2,character,,Who were the Japanese Emperors said to be descendants of?,explicit,Amaterasu,,,,,,
8,local,3,character,,Who was Yamato?,explicit,son to the Emperor Keiko,twelfth in descent from the great Jimmu,second son of the Emperor Keiko,,,,
9,local,3,character,,What was special about Yamato?,explicit,remarkable strength,wisdom and courage,,,,,
10,local,3,feeling,,How did his father feel about Yamato?,explicit,pride,,,,,,
11,local,3,causal relationship,,Why did Emperor Keiko love Yamato more than his elder son?,implicit,Yamato was special.,"Yamato was strong, wise, and courageous.",His father noticed Yamato's abilities.,,,,
12,local,3,action,,What happened when Prince Yamato was sixteen?,explicit,The realm was much troubled by a band of outlaws whose chiefs were two brothers.,,,,,,
13,local,3,action,,What did the rebels do?,explicit,broke the laws and defied all authority,,,,,,
14,local,3,feeling,,How did the chiefs feel in rebelling against the King?,explicit,delight,,,,,,
15,local,3,prediction,character,Who will Emperor Keiko send to deal with the rebels?,explicit,Prince Yamato,,,,,,
16,local,4,causal relationship,,Why did Emperor Keiko send Yamato to fight the rebels?,explicit,He possessed the dauntless spirit of a warrior of fuller age and knew not was fear was.,,,,,,
17,local,4,action,,What did King Keiko want Prince Yamato to do?,explicit,"subdue the brigands and, if possible, to rid the land of their evil lives",,,,,,
18,local,5,causal relationship,,Why was there a great stir in the precincts of the Palace?,explicit,He and his trusty followers gathered together and prepared for the expedition.,,,,,,
19,local,5,action,,What did Prince Yamato do before leaving his father's Court?,explicit,prayed at the shrine of Isle,take leave of his aunt the Princess of Yamato,,,,,
20,local,5,causal relationship,,Why did the Prince pray at the shrine of Ise?,explicit,His heart was somewhat heavy at the thought of the dangers he had to face.,"He felt that he needed the protection of his ancestress, Amaterasu, the Sun Goddess.",,,,,
21,local,5,action,,What did the Princess give Yamato?,explicit,one of her gorgeous robes,,,,,,
22,local,6,setting,,Where was the home of the brigands?,explicit,the Southern Island of Kyushu,,,,,,
23,local,7,action,,What great difficulties was Yamato now faced with?,explicit,"The mountains were high and steep, the valleys dark and deep, and huge trees and bowlders of rock blocked up the road and stopped the progress of his army.",,,,,,
24,summary,"5,6,7",prediction,action,What will Yamato use to take down the rebels?,implicit,His aunt's robe,The robe give by his aunt,,,,,
25,local,7,outcome resolution,,What happened because Yamato's men cannot clear the roads and fight as well?,implicit,He would use strategy.,He would make a plan.,He would try to outsmart his enemy.,,,,
26,local,8,character,,Who was Princess Ototachibana?,explicit,Yamato's wife,,,,,,
27,local,8,action,,How did Yamato disguise himself?,explicit,as a woman,,,,,,
28,summary,"7,8",causal relationship,,Why did Yamato put on the robe?,implicit,to disguise himself as a woman,to trick his enemy,,,,,
29,local,9,action,,What was hidden in Yamato's silk down?,explicit,a sharp dagger,,,,,,
30,local,8,action,,What did Yamato do to look like a woman?,explicit,put on the robe,let his hair down,adorned himself with strings of strange jewels,,,,
31,local,9,action,,What were the two chiefs doing when the Prince approached?,explicit,sitting in their tent,resting in the cool of the evening,,,,,
32,local,9,action,,What news had the two chiefs heard?,explicit,The King's son had entered their country with a large army determined to exterminate their band.,,,,,,
33,local,9,causal relationship,,Why did the two chiefs feel afraid?,explicit,They had heard of the young warrior's renown.,,,,,,
34,local,9,character,,Who did the chiefs think the Prince was?,explicit,a beautiful woman,,,,,,
35,local,9,causal relationship,,Why did the two chiefs not know they saw the Prince?,implicit,He was disguised.,He was dressed as a woman.,,,,,
36,local,10,action,,What did Kumaso bade the disguised prince to do?,explicit,sit down and serve them with wine,,,,,,
37,local,10,causal relationship,,Why was Yamato Take gleeful?,explicit,He knew his plan would succeed.,,,,,,
38,local,10,causal relationship,,Why did Yamato put on a air of shyness?,implicit,to keep his disguise,to trick the chiefs,,,,,
39,local,10,prediction,action,What will Yamato do once the chiefs became drunk?,implicit,attack the chiefs,kill the chiefs,,,,,
40,local,11,causal relationship,,Why did Yamato use a disguise to attack the chiefs?,implicit,It would be easier to attack.,The chiefs would be caught off guard.,,,,,
