question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
1,local,1,character,,"Who was very big and strong, but the clumsiest creature you could imagine?",explicit,Moti,,,,,,
2,local,1,action,character,How was Moti so clumsy?,explicit,always putting his great feet into the bowls of sweet milk or curds,,,,,,
3,local,1,action,,What did Moti's father give him?,explicit,fifty silver pieces,,,,,,
4,local,1,action,,What did Moti need to do with the fifty silver pieces?,explicit,take them and go and make his living or his fortune,,,,,,
5,local,1,setting,,Where did Moti rest for the night?,explicit,the travelers' 'serai',,,,,,
6,local,2,causal relationship,,Why did Moti wake up in the middle of the night?,explicit,He had been disturbed.,,,,,,
7,local,2,action,,What did Moti do after he woke up?,explicit,put his hand under his pillow,,,,,,
8,local,2,feeling,,How did Moti feel after he found that his bag of money was stolen?,implicit,horrified,surprised,astonished,,,,
9,local,2,character,,Who was counting out his bag of money?,explicit,two Afghan horsedealers,,,,,,
10,local,2,causal relationship,,Why did Moti follow the two Afghan horsedealers?,implicit,He wanted his money back.,He needed to get his money.,His father gave him the money.,,,,
11,local,2,action,,What did the two Afghans offer for sale?,explicit,horses,,,,,,
12,local,2,causal relationship,,Why did Moti ask to ride the horse?,implicit,He wanted to take revenge.,He wanted to steal something from them.,,,,,
13,local,2,causal relationship,,Why did the horse go wherever it liked?,explicit,Moti had never been on a horse in his life.,,,,,,
14,local,2,setting,,Where did Moti and the horse go to?,explicit,back to the serai,,,,,,
15,summary,"2, 3",prediction,feeling,How will the two Afghans feel after Moti stole the horse?,explicit,furious,,,,,,
16,local,3,causal relationship,,Why did Moti want to keep the horse?,explicit,He paid fifty pieces of silver for it.,,,,,,
17,local,3,action,,What did Moti do after he came back to the serai?,explicit,"rolled off; but he jumped up at once, tied the beast up, and called for some breakfast",,,,,,
18,local,4,action,,What did the two Afghans do after Moti refused to give back the horse?,explicit,went off and laid a complaint before the king,,,,,,
19,local,4,character,,Who really thought that Moti had stolen the horse?,explicit,the king,,,,,,
20,local,4,action,,What did the king do after Moti arrived?,explicit,question him as to why he had galloped off with the horse in this fashion,,,,,,
21,local,4,action,,What did Moti need to do to keep the horse?,implicit,guess correctly what is in the box,guess what the king put in the box,,,,,
22,local,4,action,,What did the king do after he came back from the back of the Court?,explicit,"came back clasping something closely wrapped up in a cloth under his robe, slipped it into the little box, locked the box, and set it up where all might see",,,,,,
23,local,5,action,,What did Moti notice outside?,explicit,a garden,,,,,,
24,local,5,causal relationship,,Why did Moti guess that there was fruit in the box?,implicit,The king came from the garden.,The king returned from the garden.,,,,,
25,local,5,action,character,How did Moti know all of the common fruits?,explicit,"Moti was a country lad, and was accustomed to work in his father's garden.",,,,,,
26,local,5,causal relationship,,Why did Moti gaze up at the ceiling with a puzzled expression?,implicit,He did not want to show that it was too easy for him.,He wanted to not let it seem that it was too easy.,,,,,
27,local,5,action,,What fruit did Moti guess was in the box?,explicit,a pomegranate,,,,,,
28,local,6,causal relationship,,Why was the king surprised that Moti guessed correctly?,explicit,The king knew nothing about fruits.,,,,,,
29,local,6,feeling,,How did the king feel after Moti guessed correctly?,implicit,amazed,astonished,surprised,,,,
30,local,6,feeling,,How did the Afghans feel after they lost their horse?,implicit,disappointed,sad,upset,,,,
31,local,6,outcome resolution,,What happened after Moti came back one wet and stormy evening?,explicit,His precious horse had strayed.,,,,,,
32,local,6,action,,What did Moti do after he inquired everyone?,explicit,seized the cord and his big staff and sallied out to look for him,,,,,,
33,local,6,setting,,Where did Moti go to find his horse?,explicit,the neighbouring forest,,,,,,
34,local,6,action,,What was Moti trying to track in the mud?,explicit,hoof-marks,,,,,,
35,local,6,character,,Who was contentedly eating his horse?,explicit,a tiger,,,,,,
36,local,7,feeling,,How did Moti feel after he saw the tiger?,implicit,surprised,astonished,,,,,
37,local,7,action,,What did Moti do after he saw the tiger eat his horse?,implicit,attacked the tiger,took the tiger back home,,,,,
38,local,7,feeling,,How did people in the serai feel after they found a tiger?,implicit,scared,afraid,frightened,,,,
39,local,7,character,,Who did the men blame for allowing such a dangerous beast into the serai?,explicit,the innkeeper,,,,,,
40,local,8,causal relationship,,Why did the king came down to the serai?,implicit,He wanted to see if Moti brought back a tiger.,He wanted to see it was true that Moti exchanged his horse for a tiger.,,,,,
41,local,8,action,,What did Moti do after he met with the king at the serai?,explicit,delightedly explaining and showing off his new possession,,,,,,
42,local,8,action,,What did the King do after Moti explained how he exchanged his horse for a tiger?,explicit,called up a soldier to shoot the tiger,,,,,,
43,local,8,action,,What did the king do after he was convinced that Moti was a wise man?,explicit,increased his pay a hundredfold,,,,,,
44,local,8,causal relationship,,Why was the king in despair?,explicit,"A neighbouring monarch, he explained, who had many more soldiers than he, had declared war against him.",,,,,,
45,local,8,causal relationship,,Why was the king at his wits' end?,explicit,He had neither money to buy him off nor soldiers enough to fight him.,,,,,,
46,local,9,feeling,,How did the king feel after Moti offered to help him?,implicit,happy,relieved,glad,,,,
47,local,9,character,,What horse did Moti choose?,explicit,a poor little rat of a pony,,,,,,
