question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
1,local,1,feeling,,How did the man and the man's wife feel about their boy?,explicit,happy,,,explicit,happy,proud,
2,local,1,character,,What was the name of their son?,explicit,Faithful,,,explicit,Faithful,,
3,local,1,action,,What did the huldra foretell about Faithful?,explicit,he would meet with good fortune,"when he is fifteen years of age, she would make him a present of a horse.",,explicit,He would meet with good fortune.,He would have a horse with the gift of speech.,
4,local,2,character,,What did the boy grow up and become?,explicit,strong and powerful,,,explicit,strong and powerful,,
5,local,2,character,,Who came to their hut one day?,explicit,a strange old man,,,explicit,a strange old man,,
6,local,2,feeling,,How did Faithful feel about his horse?,explicit,love,,,explicit,pleased,happy,
7,local,3,causal relationship,,Why did Faithful want to try his fortune in the world?,explicit,He grew weary of home.,,,explicit,was weary of living at home,,
8,local,3,causal relationship,,Why did Faithful's parents not object to him leaving?,explicit,There was not much to wish for at home.,,,explicit,there was not much to pursue at home,,
9,local,3,setting,,Where did Faithful ride into?,explicit,the wood,,,explicit,the wood,,
10,local,3,outcome resolution,,What happened because Faithful shot the tiger?,explicit,The two lions nuzzled Faithful in a friendly and grateful manner.,,,explicit,Two lions were saved from the tiger.,Faithful was nuzzled by the lions.,
11,summary,"3,4,5",action,,How did Faithful save the animals he came across?,implicit,He used his bow and shot down their attackers.,He used a bow-string.,He shot arrows.,implicit,shot the animals with his bow,killed the animal attacking the other animals,
12,summary,"3,4,5",feeling,,How did the animals feel when Faithful saved them?,explicit,grateful,,,explicit,thankful,,
13,local,6,setting,,Where did Faithful come to?,explicit,a great castle,,,explicit,a great castle,,
14,local,6,action,,What did Faithful do when he was announced to the king?,explicit,begged the king to take him into his service,,,explicit,begged the king to take him into his service,,
15,local,7,causal relationship,,Why did everyone in the castle like Faithful?,explicit,He served so long and so well.,,,explicit,Faithful served so long and so well.,,
16,local,8,outcome resolution,,What happened because Unfaithful was jealous of Faithful?,explicit,Unfaithful did what he could to harm him.,,,implicit,Unfaithful lied to the king that Faithful could rescue the queen.,Unfaithful did what he could to harm him.,
17,local,8,prediction,action,What will Faithful do because Unfaithful lied to the king?,explicit,bring back the wife of whom the king had been robbed,,,explicit,bring back the wife of whom he had been robbed,,
18,local,9,feeling,,How did Faithful feel when bidding farewell to his beautiful horse?,implicit,sad,upset,,implicit,sad,unhappy,upset
19,local,9,causal relationship,,Why did Faithful feel fresh courage?,implicit,the horse's words,the horse's encouragement,,explicit,The horse told Faithful how to save the queen.,,
20,local,10,action,,What was the troll doing when Faithful arrived?,explicit,"lying stretched out at the entrance to his cave, fast asleep",snoring,,explicit,was lying stretched out fast asleep,snoring,
21,local,11,action,,How did the queen treat the king when she returned?,explicit,with even less consideration than before,,,explicit,poorly,with even less consideration than before,
22,local,11,feeling,,How did the king feel about the queen's behavior?,explicit,vexed,,,explicit,upset,vexed,
23,summary,"9,13,14,16,18",character,,Who helped Faithful appease the king's demands?,explicit,the horse,,,explicit,the horse,,
