question_id,local-or-sum,cor_section,attribute1,attribute2,question,ex-or-im1,answer1,answer2,answer3,ex-or-im2,answer4,answer5,answer6
1,local,1,setting,,Where did a man and his wife live?,explicit,in a lonely forest,,,,,,
2,local,1,action,,What did the father do every day according to the custom of the Indians?,explicit,hunt for food,,,,,,
3,local,1,character,,Who did the wife see towards the lake?,explicit,a very large man,,,,,,
4,local,2,action,,What did the monster do when the wife offered various meats?,explicit,pushed them away in disgust,,,,,,
5,local,2,feeling,,How did the hunter feel when he saw the monster?,explicit,surprised,frightful,afraid,,,,
6,local,2,outcome resolution,,What happened after the Weendigo finished his meal?,explicit,The Weendigo stretched himself down and fell asleep.,,,,,,
7,local,2,causal relationship,,Why was the hunter afraid for his and his wife's lives?,explicit,This monster was one whom Indians call Weendigoes.,,,,,,
8,local,2,action,,What did the Weendigo tell the people in the evening?,explicit,He should go out a hunting.,,,,,,
9,local,2,setting,,Where did the Weendigo go to hunt?,explicit,toward the North,,,,,,
10,local,2,causal relationship,,Why did the family make their meal of the dried meats?,explicit,The Weendigo took up the deer which the hunter had brought in and devoured it eagerly.,,,,,,
11,local,3,causal relationship,,Why was the hunter's family surprised?,explicit,The monster never attempted their lives.,,,,,,
12,local,3,action,,What did the Weendigo do when there was no deer?,explicit,said nothing,,,,,,
13,local,3,feeling,,How did the Weendigo feel towards the family?,explicit,gloomy,,,,,,
14,local,3,action,,What did the Weendigo tell the hunter?,explicit,The time had now arrived for the Weendigo to take his leave.,,,,,,
15,local,3,action,,What did the Weendigo give the hunter and his wife?,explicit,two arrows,,,,,,
16,local,3,feeling,,How did the hunter and his wife feel when the Weendigo left?,explicit,happy,,,,,,
17,local,3,outcome resolution,,What happened whenever the hunter used the arrows?,explicit,The arrows never failed to bring down whatever they were aimed at.,,,,,,
18,local,3,action,,What did the wife see when the hunter was absent?,explicit,a black cloud approaching,,,,,,
19,summary,"2,3",causal relationship,,Why did the wife not fear the black cloud?,explicit,She remembered the good conduct of the Weendigo.,,,,,,
20,local,4,action,,What did the black cloud do to the wife?,explicit,bore her off,,,,,,
21,local,4,feeling,,How did the black cloud feel when he discovered there was no food?,explicit,disappointed,wroth,,,,,
22,local,4,causal relationship,,Why was the hunter amazed?,explicit,"His lodge was gone, and he saw his son sitting near the spot where it had stood, shedding tears.",,,,,,
23,local,4,outcome resolution,,What happened after the son pointed in the direction the Weendigo had taken?,explicit,The father hurried along he found the remains of his wife strewn upon the ground.,,,,,,
24,local,5,action,,What did the hunter leave his boy to do?,explicit,take care of the lodge while the hunter was absent,,,,,,
25,local,5,causal relationship,,Why did the hunter hunt and roam about from place to place?,explicit,to forget his misfortune,to search for the wicked Weendigo,,,,,
26,local,5,causal relationship,,Why was the boy puzzled?,explicit,He had shot his shafts entirely out of sight.,,,,,,
27,local,5,action,,What did the boy do while his father was out one morning?,explicit,shot arrows out through the top of the lodge,,,,,,
28,local,5,outcome resolution,,What happened after the boy returned to the lodge to replenish his quiver?,explicit,He happened to espy one of the lucky arrows hanging upon the side of the lodge.,,,,,,
29,local,5,character,,Who did the boy see in the act of taking up his arrow?,explicit,a beautiful boy,,,,,,
30,local,6,action,,What did the hunter's son urge the beautiful boy to do?,explicit,come out and play with him,,,,,,
31,local,6,outcome resolution,,What happened after the father had gone away?,explicit,"The boy ran to the hollow tree, and invited his little friend to come out and play; at the same time presenting to him the new bow.",,,,,,
32,local,6,feeling,,How did the hunter feel about his son's request for another bow?,explicit,pleased,,,,,,
33,local,6,action,,What did the hunter's son answer when his father asked about the use for two bows?,explicit,one might break or get lost,,,,,,
34,summary,"5,6,7",setting,,Where did the beautiful boy go whenever the hunter was approaching?,explicit,a hollow tree,,,,,,
35,local,7,action,,What did the hunter hear upon returning?,explicit,his son laughing and making a noise,,,,,,
36,local,8,causal relationship,,Why was the lodge in such confusion?,explicit,The boy chased and dragged his blanket around the lodge.,,,,,,
37,local,8,causal relationship,,Why did the hunter agree to his son's request to kill two deer?,explicit,He had always humored the boy.,,,,,,
38,local,9,action,,How did the hunter confirm his suspicions that his son was with someone else?,explicit,There was the print of a foot which was smaller than his son's.,,,,,,
39,local,9,causal relationship,,Why did the hunter not dare to visit the place where he deposited his wife's remains?,explicit,He was fearful of disturbing the dead.,,,,,,
40,local,9,setting,,Where did the hunter tell his son to entice the beautiful boy to?,explicit,a dead tree by the edge of a wood,,,,,,
41,local,10,causal relationship,,Why did the beautiful boy object to hunting for squirrels?,explicit,The hunter was near.,,,,,,
42,local,10,outcome resolution,,What happened while the boys were busy killing or taking squirrels?,explicit,"The hunter suddenly made his appearance, and clasped the strange boy in his arms.",,,,,,
43,local,10,action,,What did the hunter see whenever he looked at the strange boy?,explicit,the better spirit of his lost wife,,,,,,
44,local,11,feeling,,How did the hutner feel towards the Great Spirit?,explicit,thankful,,,,,,
45,local,11,action,,What did the hunter notice affected him most regarding the two boys?,explicit,They remained children still.,,,,,,
46,local,12,action,,What did the strange boy request from the hunter?,explicit,one of the two shafts which the friendly Weendigo had given to him,,,,,,
47,local,12,feeling,,How did the hunter feel when he saw the the black giant who had slain his wife?,explicit,surprised,joy,,,,,
48,local,12,character,,Who struck down the black giant?,explicit,the little stranger from the tree,the Bone-Dwarf,,,,,
49,local,1,feeling,prediction,How will the wife feel seeing the giant man approach her?,implicit,afraid,scared,worried,,,,
50,local,2,causal relationship,,Why did the hunter and his wife worry about what the Weendigo did?,implicit,The Weendigo was smeared in blood.,The Weendigo did not tell them what he did or what he hunted for.,The Weendigo was still hungry and ate their deer.,,,,
51,local,4,outcome resolution,,What happened to the wife after the Weendigo took her away?,implicit,was eaten by the Weendigo,was killed by the Weendigo,,,,,
52,local,4,feeling,prediction,How will the hunter feel when he realizes his wife is dead?,implicit,angry,sad,alone,,,,
53,summary,"6,7",causal relationship,,Why did the beautiful boy say he had to leave whenever the hunter was coming?,implicit,The beautiful boy did not want to be seen by the hunter.,The beautiful boy wanted to be kept a secret.,The beautiful boy did not want the hunter to know he was playing with his son.,,,,
54,local,6,causal relationship,,Why did the hunter's son ask for another bow from his father?,implicit,So that his friend would have a bow.,So he could play with the beautiful boy.,,,,,
55,local,7,causal relationship,,Why did the hunter's son tell his father to hunt all day?,implicit,So that he has more time to play with his friend.,So that his friend would not hide away so soon.,,,,,
56,local,7,feeling,prediction,How will the hunter feel when he hears two persons playing?,implicit,suspicious,confused,,,,,
57,summary,"7,8,9",causal relationship,,Why did the hunter begin to question his son?,implicit,The hunter heard two people playing.,The hunter's son had strange requests.,The lodge was always in a mess whenever he came home.,,,,
58,summary,"6,7,8,9",outcome resolution,prediction,What will happen whenever the hunter is away from the lodge?,implicit,The beautiful boy will come out of his hollow tree.,The beautiful boy will play with the hunter's son.,,,,,
59,local,9,causal relationship,,Why did the hunter tell his son to entice the beautiful boy to a dead tree?,implicit,So that the hunter could see who his son was playing with.,The hunter did not want to visit the place where he left his wife's remains.,The hunter wanted to know if the beautiful boy had the spirit of his wife.,,,,
60,summary,"9,11",causal relationship,,Why was the hunter thankful towards the Great Spirit?,implicit,It seemed as if his wife's spirit returned.,His son had a companion.,He seemed to see the spirit of his lost wife in the beautiful boy.,,,,
